date    SensorOne   SensorTwo
16-Mar-8-9	2	0
16-Mar-8-9	2	0
16-Mar-8-9	1	0
16-Mar-8-9	2	0
16-Mar-8-9	2	0
16-Mar-8-9	1	1
16-Mar-8-9	1	1
16-Mar-8-9	2	1
16-Mar-8-9	1	0
