date    SensorFive
16-Mar-8-9	87
16-Mar-8-9	110
16-Mar-8-9	109
16-Mar-8-9	86
16-Mar-8-9	119
16-Mar-8-9	0
16-Mar-8-9	115
16-Mar-8-9	255
16-Mar-8-9	82
